"id","Number.of.Open.Complaints","Number.of.Policies","Response","Coverage","Education","EmploymentStatus","Gender","Location.Code","Marital.Status","Policy.Type","Policy","Renew.Offer.Type","Sales.Channel","Vehicle.Class","Vehicle.Size"
7826,0,3,1,1,4,2,2,2,2,2,4,2,1,6,3
7827,3,1,2,2,2,5,1,2,1,2,6,2,1,1,2
7828,0,5,1,1,2,2,1,1,3,2,6,1,3,5,3
7829,0,6,1,1,4,2,2,1,3,2,6,1,1,1,2
7830,0,1,1,1,1,5,2,2,2,1,1,2,4,1,2
7831,0,4,1,1,1,2,2,3,3,2,4,1,1,1,3
7832,0,2,1,2,3,2,2,1,2,2,4,4,1,1,2
7833,0,4,1,2,4,2,1,3,2,1,1,3,1,5,2
7834,0,6,1,1,4,2,2,2,2,2,6,1,1,6,2
7835,0,1,2,1,1,2,1,3,2,2,6,2,1,1,2
7836,0,2,1,2,5,2,2,3,2,2,4,2,2,3,3
7837,0,1,1,2,4,2,1,1,3,1,2,3,2,1,2
7838,0,6,2,1,1,2,2,2,3,2,4,2,3,1,3
7839,0,1,1,1,1,5,1,2,3,2,6,1,1,5,2
7840,0,1,1,2,4,5,1,2,3,2,5,1,2,1,2
7841,0,2,1,1,1,2,1,3,2,1,1,2,3,6,2
7842,0,3,1,2,2,2,1,1,3,2,6,1,2,1,2
7843,0,1,1,1,4,5,1,2,3,1,2,4,3,1,2
7844,0,4,2,1,2,2,2,3,2,2,6,2,1,4,2
7845,0,2,1,2,4,2,1,3,3,2,6,2,2,1,1
7846,0,2,1,1,2,5,2,2,2,3,7,1,4,5,2
7847,0,2,1,1,1,2,1,2,2,2,6,1,1,1,2
7848,0,6,1,1,1,5,1,2,3,2,5,1,1,6,2
7849,0,3,1,3,4,2,2,1,2,1,1,2,3,6,2
7850,1,2,1,1,1,5,2,2,1,1,2,1,2,5,2
7851,0,1,1,2,3,2,2,1,2,2,6,2,1,1,2
7852,0,1,1,1,4,2,1,2,2,1,2,3,2,1,2
7853,3,5,1,2,2,5,2,2,3,2,6,1,1,1,3
7854,1,4,2,2,3,5,1,2,2,1,1,1,1,1,2
7855,0,7,1,2,4,2,1,2,3,2,6,2,1,1,3
7856,0,8,1,1,2,2,2,1,2,2,6,1,2,1,2
7857,0,2,1,2,1,2,1,2,2,2,6,1,3,1,1
7858,0,1,1,1,1,2,1,2,3,2,6,3,4,1,2
7859,0,2,1,1,2,5,2,2,2,1,1,1,2,6,2
7860,0,6,1,2,4,2,1,3,2,2,6,2,1,1,2
7861,0,5,1,1,4,5,1,2,2,1,3,1,1,3,2
7862,0,2,1,2,2,2,2,1,2,1,1,2,4,1,2
7863,2,3,2,1,4,1,1,2,3,2,6,1,4,6,3
7864,0,3,1,2,4,2,1,2,2,2,6,2,1,5,1
7865,0,2,1,2,2,5,2,1,2,2,4,4,2,6,2
7866,0,2,1,1,2,5,2,2,3,1,1,1,1,6,3
7867,0,7,1,1,2,2,2,1,2,1,2,2,2,1,2
7868,3,4,1,1,2,2,1,1,3,2,6,3,4,1,2
7869,0,1,1,1,2,5,1,2,3,2,4,1,3,1,2
7870,0,1,1,1,4,3,1,2,2,2,6,4,1,1,3
7871,0,8,1,3,1,2,1,2,2,2,6,1,3,5,2
7872,0,7,1,2,4,2,2,1,1,2,5,4,1,6,2
7873,0,2,1,2,4,2,1,1,2,2,5,3,1,1,2
7874,0,8,1,1,4,3,2,2,2,2,6,1,4,1,3
7875,2,2,1,1,1,1,2,2,2,1,1,1,4,1,3
7876,0,2,1,1,2,2,2,1,2,2,5,4,3,1,1
7877,0,2,2,1,4,1,1,2,2,2,5,2,1,5,3
7878,1,1,1,1,1,2,1,1,2,1,1,3,2,1,2
7879,0,1,2,2,4,4,1,2,2,2,5,2,1,1,1
7880,1,1,1,1,4,2,2,3,2,2,6,2,1,1,1
7881,0,7,1,2,5,2,1,1,2,2,5,2,3,6,3
7882,0,4,1,1,2,2,1,1,2,2,6,2,2,1,2
7883,0,3,1,3,1,2,1,2,2,2,6,2,4,1,2
7884,4,6,2,1,2,2,1,2,1,2,6,2,3,1,2
7885,1,1,1,1,1,5,1,1,2,2,6,1,1,1,2
7886,0,1,2,1,2,2,2,2,3,1,2,2,3,1,3
7887,0,2,1,2,2,2,2,2,2,2,6,1,3,4,2
7888,0,2,2,1,4,1,1,2,2,2,5,1,2,5,1
7889,1,1,1,1,4,2,1,2,2,1,3,3,1,1,3
7890,0,2,1,2,5,2,1,3,1,2,5,2,3,1,3
7891,0,2,2,2,2,2,2,2,3,1,3,2,2,1,2
7892,0,8,1,1,2,4,1,2,1,2,5,1,1,6,3
7893,0,2,1,1,4,5,1,2,2,2,6,3,3,1,3
7894,0,4,1,1,4,3,2,2,2,2,6,4,2,6,3
7895,1,1,1,1,4,2,2,2,2,2,6,2,2,6,3
7896,0,2,1,1,2,2,1,2,2,2,6,4,1,6,3
7897,0,2,1,2,2,5,1,2,3,3,8,1,1,1,2
7898,0,3,1,2,2,2,1,2,2,2,5,1,2,6,3
7899,0,1,1,2,2,1,1,2,2,2,5,3,3,5,2
7900,1,1,1,1,4,3,2,1,2,2,6,4,4,1,1
7901,0,6,2,1,1,2,2,2,3,2,6,2,3,1,3
7902,0,2,1,1,4,2,2,1,1,2,6,2,3,6,2
7903,0,1,1,1,1,5,2,2,3,2,4,1,2,6,3
7904,0,2,1,1,4,5,1,2,3,2,6,2,4,1,3
7905,0,5,1,1,2,2,2,3,3,2,6,1,1,2,2
7906,0,4,1,2,1,5,2,2,3,2,5,1,2,1,2
7907,0,1,1,2,4,2,1,3,2,3,9,1,2,5,2
7908,0,1,1,1,4,2,1,2,2,2,4,1,1,1,2
7909,0,9,1,1,2,2,1,3,3,1,2,1,3,6,3
7910,0,2,1,2,1,2,2,1,2,2,6,3,1,5,2
7911,1,3,1,1,2,4,1,2,1,2,4,1,4,5,2
7912,1,3,2,1,1,2,1,3,2,2,4,2,1,1,2
7913,0,1,1,1,4,2,2,2,2,1,2,4,1,1,3
7914,2,3,2,1,4,1,1,2,3,2,5,1,4,6,3
7915,0,1,1,2,1,1,1,2,1,2,4,1,3,5,2
7916,0,9,1,2,4,5,2,1,2,2,6,3,1,1,2
7917,3,2,1,2,5,2,1,1,2,2,4,3,1,1,2
7918,0,5,1,2,1,2,2,1,1,2,6,4,1,5,2
7919,0,8,1,1,3,5,2,2,2,2,4,4,1,5,3
7920,0,2,1,2,1,2,2,3,2,2,6,3,2,5,2
7921,0,1,1,1,1,5,1,2,3,2,5,2,1,6,2
7922,0,2,1,1,1,2,2,2,1,1,3,3,4,5,2
7923,0,1,1,2,4,5,2,2,3,2,6,4,3,4,2
7924,0,9,2,2,5,5,1,2,3,1,2,1,2,4,2
7925,2,1,1,2,4,2,2,2,2,1,1,1,2,1,2
7926,0,5,1,1,4,2,1,3,2,2,5,4,3,1,2
7927,0,1,1,1,4,2,1,2,2,2,5,2,1,6,2
7928,0,2,1,1,4,3,2,2,3,2,4,1,2,6,2
7929,0,9,1,1,1,3,2,2,2,2,6,1,1,5,2
7930,0,2,1,1,4,2,2,1,2,1,3,2,2,1,2
7931,0,3,1,1,4,1,1,2,1,2,4,1,1,2,2
7932,0,3,1,1,1,2,1,3,2,2,4,3,3,6,2
7933,1,4,2,2,2,2,2,2,2,2,5,1,2,1,2
7934,3,1,1,1,4,2,1,3,2,2,6,1,2,2,2
7935,0,1,1,2,1,2,1,3,2,2,6,1,3,1,2
7936,0,4,1,1,4,2,1,2,2,2,5,3,1,1,1
7937,0,2,1,1,1,2,1,3,2,2,6,2,3,1,2
7938,0,2,1,1,1,2,2,3,1,2,4,1,1,1,2
7939,0,2,1,1,2,5,2,2,3,2,6,3,1,1,1
7940,0,1,1,1,2,1,1,1,2,2,6,1,1,6,2
7941,0,5,1,1,1,2,1,2,2,2,6,2,4,1,1
7942,1,1,1,2,2,2,1,2,2,2,6,1,1,1,3
7943,0,2,1,2,4,5,2,2,3,2,5,1,2,1,2
7944,0,2,1,3,4,2,2,2,3,2,6,3,3,4,2
7945,1,1,1,2,4,2,1,3,2,2,6,2,1,1,2
7946,0,3,1,1,1,2,2,1,2,1,3,4,3,5,3
7947,0,2,1,1,2,5,1,2,3,1,1,1,4,1,3
7948,0,2,1,2,3,2,1,3,2,2,6,1,2,1,2
7949,0,3,1,2,4,2,1,3,2,2,6,3,3,5,3
7950,0,3,1,1,1,2,1,2,1,2,5,1,1,6,2
7951,0,6,1,1,4,2,1,2,1,1,3,1,2,6,2
7952,0,2,1,2,1,5,2,2,2,2,4,1,1,5,3
7953,3,8,1,1,2,5,1,2,3,2,6,1,1,1,2
7954,0,7,1,1,4,5,2,2,3,2,5,3,3,1,2
7955,0,9,1,1,1,2,1,2,2,2,6,2,1,6,2
7956,0,1,1,1,1,2,2,3,3,1,3,2,2,1,2
7957,0,2,1,1,2,5,1,2,3,2,6,2,3,5,2
7958,0,2,1,3,4,5,1,2,3,1,1,1,2,1,2
7959,0,1,1,3,2,1,1,1,2,2,4,1,4,1,2
7960,0,1,1,2,2,2,1,2,2,2,4,1,2,4,2
7961,0,2,1,1,1,2,1,2,2,2,5,2,3,1,3
7962,3,3,1,2,5,2,2,1,2,2,6,2,1,6,2
7963,0,3,1,1,3,3,2,3,2,2,6,2,3,1,2
7964,0,1,1,1,2,2,2,3,2,2,5,2,3,1,3
7965,0,3,1,1,1,2,2,1,1,2,6,4,2,1,2
7966,1,1,2,1,1,4,1,2,3,2,6,1,2,1,2
7967,0,5,1,1,1,2,2,2,2,2,6,2,3,1,2
7968,0,1,1,1,1,2,2,2,2,1,3,2,2,6,3
7969,0,8,1,2,1,2,2,2,1,2,4,2,1,1,3
7970,3,1,1,2,5,2,1,1,2,1,2,4,2,6,2
7971,0,3,1,1,3,2,1,2,2,2,6,3,3,6,3
7972,0,2,1,1,2,5,2,2,1,2,6,1,1,4,1
7973,0,5,2,1,1,2,2,1,2,1,2,2,3,1,2
7974,2,3,1,2,4,5,2,2,2,2,4,3,3,1,2
7975,0,3,2,2,4,2,1,2,1,2,5,2,1,1,2
7976,3,7,1,1,2,5,1,1,2,1,3,2,1,5,2
7977,0,4,1,1,1,2,2,2,3,2,5,3,4,6,2
7978,0,2,1,1,4,5,2,2,3,2,4,1,2,1,2
7979,0,1,1,1,2,2,1,2,2,2,6,2,2,2,1
7980,0,2,1,3,4,2,2,2,2,2,6,1,1,1,2
7981,0,1,1,1,2,2,2,3,1,2,6,1,2,1,2
7982,0,1,1,1,2,5,2,2,3,2,6,1,4,1,2
7983,0,1,1,2,2,2,1,3,2,2,4,2,3,5,2
7984,0,2,1,1,4,5,1,2,3,2,5,1,2,1,2
7985,0,1,2,1,3,2,2,1,1,2,6,1,1,1,1
7986,0,1,1,1,1,2,1,3,3,1,1,3,1,2,3
7987,0,2,1,3,1,2,1,1,2,2,5,1,1,1,2
7988,0,8,1,1,1,2,2,3,3,2,5,1,1,6,2
7989,0,8,1,1,2,2,1,3,2,2,6,1,2,1,2
7990,0,1,1,1,2,5,1,2,3,3,9,3,2,4,2
7991,0,1,2,3,1,4,1,2,2,2,6,1,1,3,2
7992,0,2,2,1,2,5,2,2,1,2,6,1,1,6,2
7993,0,2,1,2,1,2,2,1,2,2,5,1,1,1,2
7994,0,3,1,2,2,2,2,1,2,2,4,2,2,1,2
7995,0,4,1,3,4,1,1,2,1,2,4,2,4,1,2
7996,0,2,1,2,1,2,2,1,2,2,6,1,1,1,2
7997,0,1,1,1,2,1,1,2,2,2,6,2,2,1,2
7998,4,1,1,1,4,1,1,2,2,2,6,2,2,4,2
7999,0,3,1,1,2,1,1,2,1,2,6,1,3,1,3
8000,0,1,1,1,1,5,1,2,3,2,6,1,2,6,2
8001,0,1,2,1,4,2,2,2,3,2,6,2,4,5,2
8002,0,6,1,2,2,5,1,2,3,1,3,1,2,5,2
8003,0,3,2,1,2,4,2,2,3,2,6,1,1,6,2
8004,0,1,2,1,1,1,2,2,2,2,5,1,2,4,1
8005,0,7,1,2,4,2,1,3,2,3,8,1,2,1,1
8006,0,1,1,2,1,5,2,2,3,2,4,3,2,1,2
8007,1,4,2,2,3,5,1,2,2,2,6,1,1,1,2
8008,0,1,1,2,4,2,2,2,2,2,6,4,2,1,3
8009,0,1,1,1,4,2,2,2,3,2,6,2,3,1,2
8010,0,1,1,2,1,5,1,2,2,2,5,3,3,5,2
8011,0,5,1,1,4,5,1,2,2,1,2,1,2,5,3
8012,0,1,1,2,4,2,2,3,2,2,4,4,1,1,2
8013,0,1,1,2,2,5,1,2,3,2,6,1,4,1,2
8014,1,1,1,1,4,2,2,2,2,2,4,2,3,1,2
8015,0,1,1,2,4,2,2,2,1,2,4,1,1,6,2
8016,0,6,1,1,2,2,2,2,2,2,5,4,2,5,2
8017,1,3,2,1,2,4,1,2,1,2,5,1,1,5,3
8018,0,3,1,1,1,2,1,2,2,2,4,1,1,1,3
8019,0,1,2,2,4,4,1,2,2,2,6,2,1,1,1
8020,0,1,1,2,1,5,2,2,1,2,4,1,2,6,2
8021,0,2,1,1,1,2,2,3,2,2,5,2,2,1,2
8022,0,1,1,2,4,2,2,3,2,2,6,2,3,1,2
8023,2,9,1,2,1,2,1,2,1,2,5,3,1,5,1
8024,0,1,1,2,4,5,1,2,3,3,8,1,1,4,3
8025,0,1,1,3,4,5,2,2,3,1,3,1,1,6,2
8026,0,2,1,1,4,2,1,3,1,2,6,1,4,5,3
8027,0,1,1,1,3,5,1,1,2,1,3,4,1,1,1
8028,0,4,1,3,2,2,2,2,2,2,6,1,4,1,2
8029,0,1,1,2,1,5,1,1,2,2,4,2,3,5,1
8030,0,2,2,1,1,2,2,2,1,2,4,2,3,6,3
8031,0,2,1,1,4,3,1,1,3,2,6,1,1,6,2
8032,0,1,1,3,4,5,2,2,2,1,2,4,4,5,2
8033,3,3,1,2,2,2,1,3,3,3,8,1,1,1,2
8034,0,1,1,1,2,2,2,2,2,2,4,3,3,5,1
8035,0,8,1,3,1,2,1,3,2,2,4,2,1,6,2
8036,0,1,1,2,2,2,1,2,2,2,6,4,3,6,3
8037,0,2,1,3,4,5,2,2,2,2,6,3,3,1,2
8038,0,1,1,3,2,5,1,2,2,2,6,1,2,1,1
8039,0,2,1,2,4,5,1,2,3,1,3,2,2,6,2
8040,0,4,1,1,3,1,2,2,2,1,3,3,4,6,3
8041,0,6,1,2,1,2,2,2,2,2,4,3,3,3,2
8042,0,2,1,2,3,2,2,3,2,2,6,2,4,1,2
8043,0,1,1,2,4,1,1,2,2,1,1,2,2,1,2
8044,0,9,1,2,5,5,1,1,2,2,5,1,1,6,2
8045,0,1,1,1,4,5,1,2,3,2,6,2,4,6,2
8046,1,4,1,2,5,2,1,1,2,2,4,4,1,1,1
8047,0,1,1,2,1,2,2,2,1,1,3,2,2,6,2
8048,0,2,2,1,4,2,1,2,2,2,5,2,1,6,1
8049,0,2,1,1,4,3,2,3,2,2,5,4,3,1,2
8050,0,2,1,1,1,5,2,3,2,2,4,3,3,1,2
8051,0,3,1,1,4,2,1,2,1,1,3,4,3,1,1
8052,0,2,1,3,2,2,1,1,2,2,4,1,4,1,2
8053,0,1,1,1,2,5,1,2,3,2,6,2,1,1,3
8054,0,1,1,2,1,2,2,1,2,2,5,2,1,1,2
8055,0,2,1,1,2,5,1,2,1,2,4,1,4,6,2
8056,1,2,1,2,1,5,1,2,3,2,5,2,1,1,1
8057,0,2,1,1,4,5,2,2,3,1,1,1,1,1,2
8058,0,1,1,1,2,2,1,1,1,2,6,1,3,2,2
8059,0,2,2,1,5,4,1,3,2,3,9,1,1,6,2
8060,0,1,1,1,2,2,1,2,2,2,6,2,3,5,1
8061,0,4,1,3,4,2,1,2,3,2,6,1,4,1,2
8062,0,2,2,1,1,4,2,2,2,2,6,1,2,1,2
8063,0,1,1,3,1,5,1,2,3,2,5,1,4,1,3
8064,0,3,1,2,1,2,1,2,2,2,5,3,2,5,2
8065,0,2,1,1,4,2,2,2,2,1,3,4,2,2,2
8066,0,2,2,1,4,5,1,2,1,2,4,2,1,1,2
8067,0,6,1,1,5,2,2,2,3,2,4,1,4,1,3
8068,0,3,2,1,5,2,2,1,1,1,2,2,2,1,3
8069,1,1,1,1,1,2,2,1,2,2,5,3,2,1,2
8070,0,2,1,1,1,1,1,2,2,3,8,3,3,6,3
8071,3,6,1,1,1,2,2,1,2,1,2,3,3,1,3
8072,0,1,1,1,4,2,1,1,1,1,3,3,1,6,2
8073,0,1,1,2,1,2,1,1,1,2,5,2,3,5,3
8074,0,1,1,1,2,3,2,2,2,2,6,3,4,1,1
8075,0,1,1,1,4,5,2,2,2,1,1,2,2,1,1
8076,4,1,1,1,2,3,2,2,2,2,5,4,1,1,1
8077,0,1,1,1,2,2,1,2,3,3,8,1,4,4,1
8078,0,3,1,1,4,5,2,2,3,1,3,1,1,1,2
8079,0,1,1,1,1,3,2,2,2,2,4,3,1,5,2
8080,0,3,1,1,1,2,2,2,2,1,2,4,2,2,2
8081,0,9,2,2,4,5,2,2,2,2,5,1,1,5,2
8082,0,1,2,1,2,2,1,3,2,2,4,2,1,1,2
8083,3,1,1,1,2,5,2,2,2,2,6,2,4,2,2
8084,0,2,1,3,4,2,2,2,2,2,5,1,1,1,2
8085,0,2,1,2,4,2,1,1,2,2,5,3,2,6,1
8086,0,1,1,1,4,2,1,2,2,2,6,2,3,1,3
8087,0,1,1,2,1,5,1,2,3,1,1,2,2,4,3
8088,0,2,1,1,1,2,2,1,2,2,6,4,2,1,2
8089,1,1,2,1,5,2,1,2,3,1,2,2,2,5,1
8090,0,2,1,2,1,2,2,3,2,2,6,3,1,1,3
8091,0,1,1,1,5,2,1,1,2,2,5,2,4,1,2
8092,0,3,1,2,1,2,1,3,2,1,3,1,1,1,1
8093,1,1,1,2,2,3,2,2,2,1,3,4,4,6,2
8094,0,2,1,1,4,2,1,2,2,2,6,2,3,6,2
8095,0,2,1,2,5,2,1,2,2,2,6,2,3,1,2
8096,0,6,1,1,1,5,1,3,1,2,6,1,2,5,2
8097,0,3,1,1,2,2,2,3,2,2,6,1,1,1,2
8098,4,6,2,1,2,2,1,2,1,2,6,2,3,1,2
8099,0,2,1,1,1,2,1,3,2,2,6,2,1,1,2
8100,0,1,2,3,1,2,1,2,3,2,6,2,1,2,2
8101,0,1,1,3,2,2,1,3,2,2,6,1,1,1,2
8102,0,3,1,2,1,2,2,3,2,2,4,4,4,5,2
8103,0,2,1,2,2,3,2,2,1,2,6,1,2,6,2
8104,4,2,1,2,2,5,2,2,3,2,5,2,2,5,3
8105,1,3,2,1,1,4,2,2,1,2,5,1,1,1,2
8106,4,1,1,3,1,5,1,2,3,2,5,3,1,5,2
8107,0,4,2,1,4,3,2,2,3,2,6,2,3,1,2
8108,2,1,2,2,2,2,2,2,3,2,6,2,1,3,3
8109,0,2,1,1,1,1,1,2,3,2,5,1,3,1,3
8110,0,7,1,1,2,2,1,3,1,2,5,3,4,6,2
8111,0,5,1,2,2,2,2,2,2,1,2,4,2,1,2
8112,0,5,1,1,4,2,1,2,2,2,6,4,3,5,2
8113,0,2,1,1,1,2,2,3,3,2,5,3,1,5,1
8114,0,1,1,1,5,2,1,2,1,2,6,4,2,1,2
8115,0,7,1,2,4,5,2,2,3,1,2,2,1,1,1
8116,3,1,1,1,2,2,2,3,2,2,4,4,4,5,3
8117,0,2,1,1,2,2,1,3,2,2,6,2,3,6,2
8118,1,3,1,1,2,3,1,2,2,2,6,2,1,1,2
8119,0,8,1,2,4,3,2,2,2,2,6,4,2,6,1
8120,0,1,1,1,4,2,2,1,2,1,3,2,2,5,2
8121,0,1,1,1,1,5,2,2,3,2,5,1,3,1,2
8122,1,4,1,2,4,3,1,2,2,1,2,1,3,1,3
8123,0,2,1,2,4,2,1,2,2,2,6,1,4,5,2
8124,0,2,1,1,4,2,1,3,2,2,6,3,1,5,3
8125,0,2,1,1,1,5,2,2,3,2,6,2,4,4,2
8126,0,9,1,3,4,2,1,2,2,1,2,1,1,6,2
8127,0,2,1,2,1,1,2,1,1,2,6,3,1,1,2
8128,1,5,1,3,4,2,2,1,3,2,5,3,1,1,2
8129,0,4,1,1,2,5,1,3,1,1,2,2,3,1,2
8130,0,3,1,2,4,2,2,2,2,2,4,1,2,5,2
8131,0,1,2,3,1,2,1,2,3,1,3,1,2,6,2
8132,0,2,1,1,4,2,1,3,3,1,2,1,1,6,2
8133,0,1,1,2,4,2,2,2,2,2,6,2,2,1,3
8134,0,2,2,3,4,2,2,2,3,2,5,1,1,1,2
8135,0,2,1,2,1,2,1,2,2,1,1,2,2,1,3
8136,0,6,1,3,1,2,1,3,2,3,9,1,1,6,2
8137,0,6,1,1,2,2,1,3,3,2,5,3,2,1,2
8138,1,2,1,3,4,5,2,2,3,1,1,1,1,1,1
8139,0,1,1,2,2,2,1,3,3,2,6,2,1,1,2
8140,0,3,2,1,1,2,1,3,2,2,6,2,2,5,2
8141,0,9,2,1,2,3,1,2,3,2,6,2,4,1,1
8142,0,2,1,2,2,5,2,2,3,1,3,1,3,5,2
8143,0,1,1,2,5,2,1,2,3,2,6,1,1,6,3
8144,0,1,1,1,1,5,2,2,3,1,3,2,4,1,1
8145,0,4,1,1,2,2,2,3,2,2,5,2,4,6,2
8146,0,9,2,1,1,2,2,2,1,2,6,1,1,1,2
8147,0,1,1,2,1,3,2,2,2,2,6,2,3,6,1
8148,0,1,1,3,2,2,1,1,2,2,6,3,1,1,2
8149,0,1,2,2,4,2,1,2,2,1,3,1,2,5,2
8150,0,1,2,1,2,2,2,2,1,2,4,1,1,6,2
8151,1,8,1,2,2,2,2,3,1,2,6,1,3,4,2
8152,0,2,1,2,4,4,2,2,2,2,6,4,1,1,2
8153,0,9,1,1,1,2,2,2,2,2,4,3,2,1,2
8154,0,1,1,1,2,2,2,3,2,2,4,2,2,1,2
8155,0,3,1,1,5,2,1,1,1,2,4,1,1,1,2
8156,0,3,1,3,2,5,2,2,3,2,5,1,1,1,2
8157,0,1,1,1,1,2,1,1,2,1,3,3,2,5,2
8158,0,7,2,1,1,2,1,3,1,1,3,2,4,6,2
8159,0,4,1,2,5,2,2,3,1,2,5,1,1,6,1
8160,0,1,1,2,4,5,1,2,2,3,8,1,2,5,3
8161,0,1,1,1,2,2,2,2,1,2,6,1,4,2,2
8162,0,2,1,2,2,2,2,3,2,2,4,3,1,1,3
8163,0,1,2,2,3,2,2,2,2,2,6,2,2,5,2
8164,1,5,2,1,2,4,2,2,2,2,6,2,1,6,2
8165,0,3,1,1,5,5,2,1,1,2,6,1,2,1,1
8166,0,6,2,2,2,4,1,2,1,2,6,1,2,1,2
8167,0,3,2,1,2,5,1,2,2,2,5,1,1,5,2
8168,5,7,1,3,1,5,1,2,2,2,4,3,4,2,2
8169,1,1,1,3,1,2,1,2,2,1,2,3,1,6,2
8170,0,2,1,1,1,2,1,1,2,2,6,1,4,6,2
8171,0,4,1,2,1,2,1,2,1,2,6,3,2,1,2
8172,0,2,1,1,2,5,1,2,3,2,4,2,4,1,1
8173,3,3,1,2,4,2,2,2,3,2,6,2,2,1,3
8174,0,2,1,1,4,2,2,2,2,2,6,2,4,5,2
8175,2,3,1,1,5,2,2,3,2,2,5,3,2,6,2
8176,0,7,1,2,1,2,2,1,2,1,2,2,4,1,2
8177,1,1,1,1,3,2,1,2,2,1,3,2,1,1,1
8178,0,1,1,2,1,2,2,2,3,2,6,1,1,5,2
8179,0,3,1,2,1,2,1,2,2,2,5,4,4,1,2
8180,1,9,1,2,1,2,1,3,2,3,8,4,3,6,2
8181,1,1,1,2,4,2,2,2,3,2,4,1,1,6,2
8182,1,1,1,2,1,5,2,2,3,2,5,1,2,1,2
8183,1,2,1,1,1,5,2,2,3,2,6,1,1,1,1
8184,0,3,2,1,2,4,2,2,3,2,6,1,1,6,2
8185,0,2,1,3,4,5,2,2,3,1,2,2,1,1,2
8186,0,4,1,2,1,2,1,2,2,2,5,1,2,5,2
8187,0,2,1,1,1,5,2,2,3,1,3,1,4,1,2
8188,1,2,1,1,1,5,2,2,2,2,4,1,1,1,2
8189,0,3,1,1,3,5,1,1,2,2,5,2,3,1,2
8190,0,3,1,2,4,3,1,2,3,2,4,1,1,1,3
8191,0,3,2,1,4,5,1,2,1,2,5,1,4,4,2
8192,0,2,1,1,1,5,2,2,2,2,4,3,2,5,3
8193,1,1,1,1,1,2,1,2,2,2,6,2,4,1,2
8194,0,2,1,1,4,2,1,1,2,1,3,2,4,5,2
8195,2,7,1,3,1,5,2,2,3,2,6,1,4,1,2
8196,0,1,1,1,4,5,1,2,3,2,5,3,2,6,3
8197,0,9,1,1,2,5,1,2,3,2,5,1,2,5,2
8198,4,1,1,2,2,3,1,2,2,2,5,1,3,5,2
8199,0,3,1,1,2,5,2,2,3,2,6,2,3,1,2
8200,0,1,1,2,2,2,2,2,2,3,9,2,1,6,2
8201,2,8,1,1,4,2,2,3,2,2,4,3,2,1,2
8202,0,2,1,1,2,5,1,2,2,1,3,4,4,1,2
8203,0,1,1,2,1,5,1,3,1,2,6,1,4,1,1
8204,0,7,1,1,1,2,2,3,2,2,6,2,2,6,1
8205,0,1,2,1,2,2,1,3,2,2,5,2,1,1,2
8206,0,8,1,1,1,2,1,1,2,2,6,1,1,1,2
8207,0,2,1,3,1,2,2,2,2,2,5,2,2,2,3
8208,0,3,1,2,4,2,1,1,3,2,6,3,3,1,2
8209,0,2,1,1,1,5,1,2,3,2,4,1,2,6,3
8210,1,1,1,1,2,3,2,2,3,2,5,2,2,1,2
8211,0,2,1,1,1,2,2,1,3,1,2,2,2,6,2
8212,0,1,1,1,1,5,2,2,3,2,5,1,1,3,3
8213,0,5,1,1,2,2,2,2,3,2,6,1,2,1,2
8214,0,2,1,2,4,1,1,1,2,2,6,1,2,1,2
8215,0,1,1,1,1,2,2,2,2,1,2,3,2,1,2
8216,0,1,1,1,4,2,1,3,2,2,5,3,3,1,2
8217,0,2,1,1,4,5,2,2,3,2,5,1,1,6,3
8218,0,1,1,1,1,2,2,1,2,3,7,1,1,5,2
8219,0,1,1,1,1,5,1,2,2,2,6,1,2,1,3
8220,0,2,1,3,1,2,1,3,1,2,4,1,4,1,2
8221,0,1,2,3,1,4,1,2,2,2,6,1,1,3,2
8222,1,8,1,1,4,5,1,2,1,2,6,2,2,5,1
8223,0,4,1,1,4,5,2,2,3,2,6,3,3,2,2
8224,0,2,1,1,4,5,1,3,2,2,6,1,1,1,2
8225,0,2,1,1,2,2,2,1,2,2,5,2,3,1,2
8226,0,2,1,2,4,2,1,1,2,1,3,1,1,1,2
8227,2,8,1,1,1,5,2,2,3,1,1,1,3,1,2
8228,1,2,2,1,4,3,1,2,2,2,5,2,3,5,2
8229,0,6,1,1,4,2,2,2,3,2,5,2,3,1,2
8230,2,3,1,2,4,3,1,2,1,2,6,1,4,1,2
8231,1,2,1,2,4,2,1,1,2,2,5,1,2,5,2
8232,3,2,1,2,1,2,2,2,3,2,6,1,2,1,2
8233,0,2,1,2,3,2,1,2,1,1,3,3,2,6,2
8234,3,2,1,1,2,5,1,2,3,2,6,1,2,1,2
8235,0,2,1,1,1,3,2,1,2,2,6,2,1,1,2
8236,0,3,1,2,2,5,2,2,3,2,5,2,1,1,2
8237,0,1,1,2,1,2,2,2,2,1,3,4,3,1,3
8238,0,2,1,1,1,2,2,2,1,2,4,1,1,1,2
8239,0,1,1,1,2,2,1,1,2,2,4,2,1,1,2
8240,0,3,1,1,4,2,2,1,2,2,6,2,2,1,2
8241,0,2,1,1,1,2,2,3,2,2,5,4,1,1,2
8242,0,1,1,1,2,5,1,2,2,1,3,1,1,1,2
8243,0,8,2,1,5,2,2,1,3,2,4,1,1,4,2
8244,0,1,1,1,1,2,1,1,3,2,5,3,4,1,2
8245,0,2,2,1,1,2,2,2,2,2,4,2,3,1,2
